id,imdb_id,popularity,budget,revenue,original_title,cast,homepage,director,tagline,keywords,overview,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
279,tt0086879,1.682283,18000000,51973029,Amadeus,F. Murray Abraham|Tom Hulce|Elizabeth Berridge|Roy Dotrice|Simon Callow,,MiloÅ¡ Forman,...Everything you've heard is true,italy|composer|opera|talent|musician,"The incredible story of genius musician Wolfgang Amadeus Mozart, told in flashback by his peer and secret rival Antonio Salieri â€“ now confined to an insane asylum.",160,Drama|History|Music,Warner Bros.,10/26/84,560,7.5,1984,37782756.7054947,109093572.775256
1885,tt0087538,1.508112,8000000,90815558,The Karate Kid,Ralph Macchio|Pat Morita|William Zabka|Martin Kove|Chad McQueen,,John G. Avildsen,Only the 'Old One' could teach him the secrets of the masters.,flat|taskmaster|karate|egg|kids and family,"Hassled by the school bullies, Daniel LaRusso has his share of adolescent woes. Luckily, his apartment building houses a resident martial arts master: Kesuke Miyagi, who agrees to train Daniel ... and ends up teaching him much more than self-defense. Armed with newfound confidence, skill and wisdom, Daniel ultimately faces off against his tormentors in this hugely popular classic underdog tale.",126,Drama,Columbia Pictures Corporation|Jerry Weintraub Productions|Delphi Films,6/22/84,475,6.7,1984,16792336.3135532,190625674.054874
9610,tt0087078,1.247659,18000000,31042035,Conan the Destroyer,Arnold Schwarzenegger|Grace Jones|Wilt Chamberlain|Tracey Walter|Mako,,Richard Fleischer,The most powerful legend of all is back in a new adventure.,swordplay|sword|warrior woman|lone wolf|wizardry,"Based on a character created by Robert E. Howard, this fast-paced, occasionally humorous sequel to Conan the Barbarian features the hero (Arnold Schwarzenegger) as he is commissioned by the evil queen Taramis (Sarah Douglas) to safely escort a teen princess (Olivia D'Abo) and her powerful bodyguard (Wilt Chamberlain) to a far away castle to retrieve the magic Horn of Dagon. Unknown to Conan, the queen plans to sacrifice the princess when she returns and inherit her kingdom after the bodyguard kills Conan. The queen's plans fail to take into consideration Conan's strength and cunning and the abilities of his sidekicks: the eccentric wizard Akiro (Mako), the wild woman Zula (Grace Jones), and the inept Malak (Tracey Walter). Together the hero and his allies must defeat both mortal and supernatural foes in this voyage to sword-and-sorcery land.",103,Adventure|Fantasy|Action,De Laurentiis Entertainment Group,6/29/84,193,5.9,1984,37782756.7054947,65158536.4471362
4437,tt0086837,1.077574,28000000,40400657,2010,Roy Scheider|John Lithgow|Helen Mirren|Bob Balaban|Keir Dullea,,Peter Hyams,Something wonderful is about to happen,jupiter|super computer|space travel|space mission|ghost ship,"A joint American-Soviet space expedition is sent to Jupiter to learn went happened to the U.S.S. Discovery against a backdrop of growing global tensions. Among the mysteries the expedition must explain are the appearance of a huge black monolith in Jupiter's orbit and the fate of H.A.L., the Discovery's sentient computer.",116,Thriller|Science Fiction,Metro-Goldwyn-Mayer (MGM),12/6/84,156,6.4,1984,58773177.0974362,84802677.4540635
841,tt0087182,1.020675,40000000,30925690,Dune,Kyle MacLachlan|Francesca Annis|Leonardo Cimino|Brad Dourif|JosÃ© Ferrer,,David Lynch,"A world beyond your experience, beyond your imagination.",prophecy|witch|monster|telepathy|atomic bomb,"Set in the year 10,191 on the desert planet of Arrakis. This is the source of the Spice Melange, the most valuable commodity in all of the universe. Two great houses must fight for control of the Spice, but when betrayal all but destroys one of them, a duke's son must rise to fulfil his destiny in order to take back control of the planet.",137,Action|Science Fiction|Adventure,Dino De Laurentiis Company,12/14/84,294,6.5,1984,83961681.5677661,64914323.4010862
9326,tt0088011,0.991867,10000000,86572238,Romancing the Stone,Michael Douglas|Kathleen Turner|Danny DeVito|Alfonso ArÃ¡u|Manuel Ojeda,,Robert Zemeckis,"She's a girl from the big city. He's a reckless soldier of fortune. For a fabulous treasure, they share an adventure no one could imagine... or survive.",riddle|treasure|hero|map|colombia,"Though she can spin wild tales of passionate romance, novelist Joan Wilder has no life of her own. Then one day adventure comes her way in the form of a mysterious package. It turns out that the parcel is the ransom she'll need to free her abducted sister, so Joan flies to South America to hand it over. But she gets on the wrong bus and winds up hopelessly stranded in the jungle...",106,Action|Adventure|Comedy|Romance,Twentieth Century Fox Film Corporation|SLM Production Group|Nina Saxon Film Design|El Corazon Producciones S.A.,3/30/84,245,6.3,1984,20990420.3919415,181718766.989121
9336,tt0087928,0.9739,4500000,81198894,Police Academy,Steve Guttenberg|Kim Cattrall|G. W. Bailey|Bubba Smith|Donovan Scott,,Hugh Wilson,What an Institution!,trainer|recruit|shenanigan|police academy,"New rules enforced by the Lady Mayoress mean that sex, weight, height and intelligence need no longer be a factor for joining the Police Force. This opens the floodgates for all and sundry to enter the Police Academy, much to the chagrin of the instructors. Not everyone is there through choice, though. Social misfit Mahoney has been forced to sign up as the only alternative to a jail sentence and it doesn't take long before he falls foul of the boorish Lieutenant Harris. But before long, Mahoney realises that he is enjoying being a police cadet and decides he wants to stay... while Harris decides he wants Mahoney out!",96,Comedy|Crime,Warner Bros.|The Ladd Company,3/22/84,270,6.3,1984,9445689.17637368,170439892.042069
1880,tt0087985,0.938766,0,38376497,Red Dawn,Patrick Swayze|C. Thomas Howell|Lea Thompson|Darren Dalton|Charlie Sheen,,John Milius,,guerilla|colorado|invasion|anti-communism|near future,"It is the mid-1980s. From out of the sky, Soviet and Cuban troops begin landing on the football field of a Colorado high school. In seconds, the paratroops have attacked the school and sent a group of teenagers fleeing into the mountains. Armed only with hunting rifles, pistols and bows and arrows, the teens struggles to survive the bitter winter and Soviet KGB patrols hunting for them.",114,Action|Thriller,United Artists|Valkyrie Films,8/10/84,110,6.5,1984,0,80553880.5200082
23111,tt0087747,0.822695999999999,0,25100000,Moscow on the Hudson,Robin Williams|MarÃ­a Conchita Alonso|Cleavant Derricks|Alejandro Rey|Savely Kramarov,,Paul Mazursky,"Vladimir Ivanoff walks into a department store to buy blue jeans, walks out with a girl friend, an immigration lawyer and a buddy. His life and theirs will never be the same again.",american dream|american  way of life|music|moscow,"A Russian circus visits the US. A clown wants to defect, but doesn't have the nerve. His saxophone playing friend however comes to the decision to defect in the middle of Bloomingdales. He is befriended by the black security guard and falls in love with the Italian immigrant from behind the perfume counter. We follow his life as he works his way through the American dream and tries to find work as a musician.",115,Comedy|Drama|Romance,Columbia Pictures,6/4/84,24,6,1984,0,52685955.1837732
1788,tt0087277,0.791148,8200000,80035402,Footloose,Kevin Bacon|John Lithgow|Dianne Wiest|Chris Penn|Lori Singer,,Herbert Ross,The music is on his side.,dancing|dancer|dance|music|dance teacher,"Classic tale of teen rebellion and repression features a delightful combination of dance choreography and realistic and touching performances. When teenager Ren and his family move from big-city Chicago to a small town in the West, he's in for a real case of culture shock.",107,Drama|Family|Music|Romance,Paramount Pictures|IndieProd Company Productions,2/17/84,282,6,1984,17212144.721392,167997673.421803
13820,tt0087995,0.742001,1500000,2300000,Repo Man,Harry Dean Stanton|Emilio Estevez|Tracey Walter|Olivia Barash|Sy Richardson,,Alex Cox,Itâ€™s 4 a.m. Do you know where your car is?,california|cocaine|future|punk|theory,"A down and out young punk gets a job working with a seasoned repo man, but what awaits him in his new career is a series of outlandish adventures revolving around aliens, the CIA, and a most wanted '64 Chevy.",92,Comedy|Drama|Science Fiction,Edge City,2/20/84,54,6.3,1984,3148563.05879122,4827796.69014655
9651,tt0088206,0.700606,35000000,0,Supergirl,Faye Dunaway|Helen Slater|Peter O'Toole|Hart Bochner|Mia Farrow,,Jeannot Szwarc,From out of another galaxy and into your hearts comes... Supergirl,dc comics|magic|laser|love|superhero,"After losing a powerful orb, Kara, Superman's cousin, comes to Earth to retrieve it and instead finds herself up against a wicked witch",124,Adventure|Fantasy|Action|Science Fiction,St. Michael Finance Limited|Artistry Limited|Investors In Industry PLC|Robert Fleming Leasing Limited,11/20/84,44,4,1984,73466471.3717953,0
13924,tt0086855,0.647261,0,0,The Adventures of AndrÃ© and Wally B.,,,Alvy Ray Smith,,computer animation,"There's nothing like a restful nap in a pleasant wooded valley. But when AndrÃ© awakens and is greeted by a pesky yellow-and-black striped insect with a nasty stinger, he ends up taking a quick (and painful) hike.",2,Animation,Lucasfilm|Pixar Animation Studios,12/17/84,32,5.3,1984,0,0
9663,tt0088172,0.637446,22000000,28744356,Starman,Jeff Bridges|Karen Allen|Charles Martin Smith|Richard Jaeckel|Robert Phalen,http://www.theofficialjohncarpenter.com/starman/,John Carpenter,"In 1977 Voyager II was launched into space, inviting all lifeforms in the universe to visit our planet. Get ready. Company's coming.",places and planets|widow|lovers|alien|police car,An alien takes the form of a young widow's husband and asks her to drive him from Wisconsin to Arizona. The government tries to stop them.,115,Action|Adventure|Drama|Romance|Science Fiction,Columbia Pictures|Delphi II Productions|Industrial Light & Magic (ILM),12/14/84,91,6.3,1984,46178924.8622713,60335611.6335626
12309,tt0086927,0.633247,6000000,38435947,Bachelor Party,Tom Hanks|Tawny Kitaen|Adrian Zmed|George Grizzard|Tracy Smith,,Neal Israel,A man's tradition every woman should know about.,bachelor|loyalty|donkey|stag night|party,"This outrageously funny look at one man's final moments of bachelorhood stars Tom Hanks as Rick, reluctant recipient of a bachelor bash given by a group of friends who view partying as their full-time religion. Rick's worried fiancÃ©e, Debbie (Tawny Kitaen), dresses up in disguise and crashes the party to spy on her future husband.",105,Comedy,Bachelor Party Productions|Aspect Ratio Film|Twin Continental,6/29/84,67,5.9,1984,12594252.2351649,80678668.5692383
11707,tt0088272,0.616491,0,48143579,Tightrope,Clint Eastwood|GeneviÃ¨ve Bujold|Dan Hedaya|Alison Eastwood|Jenny Beck,,Richard Tuggle,A cop on the edge.,prostitute|new orleans|serial killer|series of murders|police detective,"Wes Block is a detective who's put on the case of a serial killer. His victims are young and pretty women, which he rapes and murders. The murders are getting personal when the killer chooses victims who are acquaintances of Block. Even his daughters are threatened.",115,Mystery|Thriller|Crime|Drama,Malpaso Productions,8/17/84,27,6,1984,0,101055396.238264
15144,tt0088128,0.606839,6500000,23686027,Sixteen Candles,Molly Ringwald|Justin Henry|Michael Schoeffling|Haviland Morris|Gedde Watanabe,,John Hughes,When you're just sixteen anything can happen!,birthday|nerd|crush|farce|exchange student,"Samantha's life is going downhill fast. The sixteen-year-old has a crush on the most popular boy in school, and the geekiest boy in school has a crush on her. Her sister's getting married, and with all the excitement the rest of her family forgets her birthday! Add all this to a pair of horrendously embarrassing grandparents, a foreign exchange student named Long Duk Dong, and we have the makings of a hilarious journey into young womanhood.",93,Comedy|Romance,Universal Pictures,5/4/84,223,6.7,1984,13643773.2547619,49717966.4144877
625,tt0087553,0.603541,14400000,34700291,The Killing Fields,Sam Waterston|Haing S. Ngor|Craig T. Nelson|John Malkovich|Athol Fugard,,Roland JoffÃ©,"Here, only the silent survive.",civil war|journalist|photographer|vietnam|cambodia,"The Killing Fields tells the real life story of a friendship between two journalists, an American and a Cambodian, during the bloody Khmer Rouge takeover of Cambodia in 1975, which lead to the death of 2-3 million Cambodians during the next four years, until Pol Pot's regime was toppled by the intervening Vietnamese in 1979.",141,War|Drama|History,Goldcrest Films International|International Film Investors|Enigma Productions,11/2/84,78,7.2,1984,30226205.3643957,72837369.5812705
18462,tt0087799,0.590922,3000000,14418922,Night of the Comet,Catherine Mary Stewart|Robert Beltran|Kelli Maroney|Sharon Farrell|Mary Woronov,,Thom Eberhardt,They came. They Shopped. They saved the world!,post-apocalyptic|comet|end of the world|title spoken by character,"Two girls from the Valley wake up to find that a passing comet has eradicated their world and left behind a mysterious red-dust and a pack of cannibal mutants. With the help of a friendly truck driver, the girls save the earth from a villainous ""think tank,"" karate chop their way through flesh-eating zombies, and, of course, find time to go to the mall.",95,Action|Comedy|Horror|Science Fiction|Thriller,Thomas Coleman and Michael Rosenblatt Productions|Film Development Fund|Atlantic Releasing Corporation,11/16/84,36,5.7,1984,6297126.11758245,30265923.4378614
5968,tt0088414,0.5779,25300000,0,The Woman in Red,Gene Wilder|Charles Grodin|Joseph Bologna|Judith Ivey|Michael Huddleston,,Gene Wilder,He's head over heels and headed straight for trouble!,adultery|infidelity|red dress,"When a happily married family man, who would never consider an affair, meets a beautiful woman in red, he is totally infatuated and desperate to make her acquaintance. However, as he tries out various schemes to sneak out to meet her, he realizes that adultery is not quite as easy as it looks.",87,Comedy|Romance,Orion Pictures,8/15/84,40,6,1984,53105763.591612,0
11884,tt0087597,0.550313,15000000,28733290,The Last Starfighter,Lance Guest|Dan O'Herlihy|Catherine Mary Stewart|Barbara Bosson|Norman Snow,,Nick Castle,He didn't find his dreams... his dreams found him.,android|trailer park|space marine|games|alien,"A video-gaming boy, seemingly doomed to stay at his trailer park home all his life, finds himself recruited as a gunner for an alien defense force.",101,Adventure|Science Fiction|Action,Universal Pictures|Lorimar Film Entertainment,7/13/84,101,6.1,1984,31485630.5879122,60312383.6343569
24264,tt0088103,0.539505,25000000,5778353,Sheena,Tanya Roberts|Ted Wass|Donovan Scott|Elizabeth of Toro|France Zobda,,John Guillermin,,mercenary|adventure|zebra|barefoot|female hero,"Sheena's white parents are killed while on Safari. She is raised by the mystical witch woman of an African tribe. When her foster mother is framed for the murder of a political leader, Sheena and a newsman, Vic Casey are forced to flee while pursued by the mercenaries hired by the real killer, who hopes to assume power. Sheena's ability to talk to the animals and knowledge of jungle lore give them a chance against the high tech weapons of the mercenaries.",117,Adventure|Fantasy|Action|Comedy|Science Fiction,Columbia Pictures Corporation|Delphi II Productions|Colgems Productions Ltd.,8/17/84,10,4.8,1984,52476050.9798538,12129005.8643036
11368,tt0086979,0.538135,1500000,0,Blood Simple,John Getz|Frances McDormand|Dan Hedaya|M. Emmet Walsh|Samm-Art Williams,,Joel Coen,Breaking up is hard to do.,wife husband relationship|planned murder|lover|boss|employee,"The owner of a seedy small-town Texas bar discovers that one of his employees is having an affair with his wife. A chaotic chain of misunderstandings, lies and mischief ensues after he devises a plot to have them murdered.",97,Crime|Drama|Thriller,Circle Films|River Road Productions|Foxton Entertainment,9/7/84,128,7,1984,3148563.05879122,0
2619,tt0088161,0.524253,8000000,69821334,Splash,Tom Hanks|Daryl Hannah|Eugene Levy|John Candy|Dody Goodman,,Ron Howard,Allen Bauer Thought He'd Never Find The Right Woman... He Was Only Half Wrong!,bachelor|mermaid|sirena,"A successful businessman falls in love with the girl of his dreams. There's one big complication though; he's fallen hook, line and sinker for a mermaid.",111,Comedy|Fantasy|Romance,Touchstone Pictures,3/9/84,147,6.1,1984,16792336.3135532,146557915.298616
11507,tt0086984,0.517691,10000000,8801940,Body Double,Craig Wasson|Melanie Griffith|Gregg Henry|Deborah Shelton|Guy Boyd,,Brian De Palma,You can't believe everything you see.,female nudity|pornography|claustrophobia|nudity|witness,"After losing an acting role and his girlfriend, Jake Scully finally catches a break: he gets offered a gig house-sitting in the Hollywood Hills. While peering through the beautiful home's telescope one night, he spies a gorgeous blonde dancing in her window. But when he witnesses the girl's murder, it leads Scully through the netherworld of the adult entertainment industry on a search for answers -- with porn actress Holly Body as his guide.",114,Mystery|Thriller,Columbia Pictures Corporation|Delphi II Productions,10/26/84,58,6.1,1984,20990420.3919415,18475642.0864645
11379,tt0086856,0.511498999999999,0,0,The Adventures of Buckaroo Banzai Across the 8th Dimension,Peter Weller|John Lithgow|Ellen Barkin|Jeff Goldblum|Christopher Lloyd,http://www.banzai-institute.com/,W.D. Richter,Beings from Another Dimension have invaded your world.,menace|talent|intellectually gifted|space war|time travel,"Adventurer/surgeon/rock musician Buckaroo Banzai and his band of men, the Hong Kong Cavaliers, take on evil alien invaders from the 8th dimension.",103,Comedy|Science Fiction,Sherwood Productions,8/15/84,47,6.2,1984,0,0
24099,tt0087175,0.495575,0,12145169,Dreamscape,Dennis Quaid|Max von Sydow|Christopher Plummer|Eddie Albert|Kate Capshaw,,Joseph Ruben,Close your eyes and the adventure begins.,u.s. president|monster|dream|heart|telekinesis,"A government funded project looks into using psychics to enter people's dreams, with some mechanical help. When a subject dies in his sleep from a heart attack Alex Gardner becomes suspicious that another of the psychics is killing people in the dreams somehow and that is causing them to die in real life. He must find a way to stop the abuse of the power to enter dreams.",99,Adventure|Horror|Science Fiction|Thriller,Weintraub Entertainment Group|Zupnik-Curtis Enterprises|Chevy Chase Films,8/15/84,23,5.8,1984,0,25493220.3041176
2669,tt0086993,0.493364,8600000,0,The Bounty,Mel Gibson|Anthony Hopkins|Laurence Olivier|Edward Fox|Daniel Day-Lewis,,Roger Donaldson,"After 200 years, the truth behind the legend.",exotic island|mutiny|lake|ship|tahiti,"The familiar story of Lieutenant Bligh, whose cruelty leads to a mutiny on his ship. This version follows both the efforts of Fletcher Christian to get his men beyond the reach of British retribution, and the epic voyage of Lieutenant Bligh to get his loyalists safely to East Timor in a tiny lifeboat.",132,Action|Drama|History,Dino De Laurentiis Company,5/4/84,50,6,1984,18051761.5370697,0
5677,tt0090192,0.468552,0,0,Trancers,Tim Thomerson|Helen Hunt|Biff Manard|Michael Stefani|Art LaFleur,,Charles Band,His name is Deth. He hunts Trancers. Even in the 20th Century.,detective|fight|santa claus|hypnosis|time travel,"Angel City trooper Jack Deth is sent back in time from 2247 to 1985 L.A. to inhabit the body of his ancestor. Deth's assignment is to find his archenemy, Whistler, who turns people into zombies, before the fiend is able to kill all the ancestors of the future's governing council.",77,Horror|Science Fiction|Crime,Empire Pictures|# Lexyn Productions|Lexyn Productions,11/7/84,15,5.6,1984,0,0
11899,tt0087755,0.46568,8000000,0,The Muppets Take Manhattan,Jim Henson|Frank Oz|Dave Goelz|Steve Whitmire|Richard Hunt,,Frank Oz,,new york|career|musical|frog|pig,"When the Muppets graduate from Danhurst College, they take their song-filled senior revue to New York City, only to learn that it isn't easy to find a producer who's willing to back a show starring a frog and a pig. Of course, Kermit the Frog and Miss Piggy won't take no for an answer, launching a search for someone to take them to Broadway.",94,Romance|Comedy|Family,"TriStar Pictures|Jim Henson Company, The|Delphi II Productions",7/13/84,52,6.1,1984,16792336.3135532,0
8764,tt0088286,0.44653,9000000,20458340,Top Secret!,Val Kilmer|Lucy Gutteridge|Peter Cushing|Jeremy Kemp|Christopher Villiers,,Jim Abrahams|David Zucker|Jerry Zucker,Don't tell anyone.,spy|rock and roll|bookshop|beach|prisoner,"Popular and dashing American singer Nick Rivers travels to East Germany to perform in a music festival. When he loses his heart to the gorgeous Hillary Flammond, he finds himself caught up in an underground resistance movement. Rivers joins forces with Agent Cedric and Flammond to attempt the rescue of her father, Dr. Paul, from the Germans, who have captured the scientist in hopes of coercing him into building a new naval mine.",90,Comedy,Paramount Pictures,6/8/84,117,6.8,1984,18891378.3527473,42942915.7121273
22160,tt0086859,0.378244,0,0,Against All Odds,Jeff Bridges|Rachel Ward|James Woods|Alex Karras|Jane Greer,,Taylor Hackford,,adventure|american football player|film noir,"She was a beautiful fugitive. Fleeing from corruption. From power. He was a professional athlete past his prime. Hired to find her, he grew to love her. Love turned to obsession. Obsession turned to murder. And now the price of freedom might be nothing less than their lives.",128,Action|Adventure|Crime|Drama|Mystery,Columbia Pictures,3/2/84,14,5.4,1984,0,0
14347,tt0086973,0.375305,0,0,Blame It on Rio,Michael Caine|Michelle Johnson|Joseph Bologna|Demi Moore|Valerie Harper,,Stanley Donen,She's the hottest thing on the beach. She's also his best friend's daughter!,seduction|sexual awakening,"Matthew Hollis is man on holiday in Rio with his best friend. Both men have teenage daughters with them. When Matthew falls for his best friend's amorous daughter named Jennifer, they embark on a secret, if slightly one-sided relationship. Jennifer's father is furious when he finds out about the 'older man' in his daughter's life, and sets out to hunt him down with the aid of Matthew!",100,Comedy|Romance,Sherwood,2/17/84,19,6.1,1984,0,0
469,tt0088184,0.26516,0,0,Stranger Than Paradise,John Lurie|Eszter Balint|Richard Edson|Cecillia Stark|Danny Rosen,,Jim Jarmusch,,new york|bet|horse race|florida|hungary,"Rootless Hungarian Ã©migrÃ© Willie, his pal Eddie, and visiting sixteen-year-old cousin Eva always manage to make the least of any situation, whether aimlessly traversing the drab interiors and environs of New York City, Cleveland, or an anonymous Florida suburb.",89,Comedy|Drama,,10/1/84,51,6.9,1984,0,0
11296,tt0086969,0.367854,0,0,Birdy,Matthew Modine|Nicolas Cage|John Harkins|Sandy Baron|Dolores Sage,,Alan Parker,,lunatic asylum|vietnam war,"Two young men are seriously affected by the Vietnam war. One of them has always been obsessed with birds - but now believes he really is a bird, and has been sent to a mental hospital. Can his friend help him pull through?",120,Drama|History,TriStar Pictures,12/14/84,49,6.8,1984,0,0
13763,tt0087957,0.367406,7200000,68392977,Purple Rain,Prince|Apollonia Kotero|Morris Day|Olga Karlatos|Clarence Williams III,,Albert Magnoli,Before He Created the Magic. He Lived Every Bit of It.,suicide attempt|pop star|aspiring singer,"A young man with a talent for music meets an aspiring singer, Apollonia, and finds that talent alone isn't all that he needs.",111,Drama|Music|Romance,Warner Bros.|Water|Purple Films,7/27/84,39,6.9,1984,15113102.6821978,143559733.908638
52744,tt0087233,0.362732,0,11129057,Falling in Love,Robert De Niro|Meryl Streep|Harvey Keitel|Jane Kaczmarek|George Martin,,Ulu Grosbard,,,"During shopping for Christmas, Frank and Molly run into each other. This fleeting short moment will start to change their lives, when they recognize each other months later in the train home and have a good time together. Although both are married and Frank has two little kids, they meet more and more often, their friendship becoming the most precious thing in their lives.",102,Drama|Romance,Paramount Pictures,11/21/84,29,6,1984,0,23360358.4995879
10631,tt0086873,0.354864,0,0,All of Me,Steve Martin|Lily Tomlin|Victoria Tennant|Madolyn Smith Osborne|Richard Libertini,,Carl Reiner,They say that behind every great man there's a woman. But in this case it's ridiculous.,change|guru,"Just before stubborn millionaire Edwina Cutwater dies, she asks her uptight lawyer, Roger Cobb to amend her will so that her soul will pass to the young, vibrant Terry Hoskins â€“ but the spiritual transference goes awry. Edwina enters Roger's body instead, forcing him to battle Edwina for control of his own being.",93,Fantasy|Comedy|Science Fiction|Romance,Universal Pictures|Kings Road Entertainment|Thorn EMI Screen Entertainment,9/7/84,34,6.2,1984,0,0
11393,tt0087781,0.351379,28000000,47951979,The Natural,Robert Redford|Glenn Close|Kim Basinger|Wilford Brimley|Robert Duvall,,Barry Levinson,He lived for a dream that wouldn't die.,baseball|talent|sport,"An unknown middle-aged batter named Roy Hobbs with a mysterious past appears out of nowhere to take a losing 1930s baseball team to the top of the league in this magical sports fantasy. With the aid of a bat cut from a lightning struck tree, Hobbs lives the fame he should have had earlier when, as a rising pitcher, he is inexplicably shot by a young woman.",137,Drama,TriStar Pictures,5/11/84,74,6.8,1984,58773177.0974362,100653219.783555
14052,tt0088000,0.343859,0,0,Revenge of the Nerds,Robert Carradine|Anthony Edwards|Timothy Busfield|Andrew Cassese|Curtis Armstrong,,Jeff Kanew,The time has come for REVENGE OF THE NERDS,sex|defenestration|funhouse|boy with glasses|breathing fire,"At Adams College, the jocks rule the school from their house on high, the Alpha Beta fraternity. So when a group of socially-challenged misfits try to go Greek, they're instantly rejected by every house on campus. Deciding to start their own fraternity to protect their outcast brothers, the campus nerds soon find themselves in a battle royale as the Alpha Betas try to crush their new rivals.",90,Comedy,Twentieth Century Fox Film Corporation|Interscope Communications|Zacharias-Buhai Productions,7/20/84,82,6.6,1984,0,0
33914,tt0087291,0.342336,0,0,Frankenweenie,Shelley Duvall|Daniel Stern|Barret Oliver|Joseph Maher|Roz Braverman,,Tim Burton,A comic twist on a classic tail!,monster|neighbor|young boy,"When young Victor's pet dog Sparky (who stars in Victor's home-made monster movies) is hit by a car, Victor decides to bring him back to life the only way he knows how. But when the bolt-necked ""monster"" wreaks havoc and terror in the hearts of Victor's neighbors, he has to convince them (and his parents) that despite his appearance, Sparky's still the good loyal friend he's always been.",29,Comedy|Family,Walt Disney Pictures,12/14/84,53,6.6,1984,0,0
14746,tt0088194,0.297597,14500000,8089290,Streets of Fire,Michael ParÃ©|Diane Lane|Rick Moranis|Amy Madigan|Willem Dafoe,,Walter Hill,Tonight is what it means to be young.,fan|rescue|singer|motorcycle|motorcycle gang,"Raven Shaddock and his gang of merciless biker friends kidnap rock singer Ellen Aim. Ellen's former lover, soldier-for-hire Tom Cody, happens to be passing through town on a visit. In an attempt to save his star act, Ellen's manager hires Tom to rescue her. Along with a former soldier, they battle through dangerous cityscapes, determined to get Ellen back.",93,Action|Thriller|Music,Universal Pictures,6/1/84,48,6.7,1984,30436109.5683152,16979759.7772328
48677,tt0087065,0.274845,0,0,Cloak & Dagger,Henry Thomas|Dabney Coleman|Michael Murphy|Christina Nigra|John McIntire,,Richard Franklin,You can cry 'wolf' once too often!,spy|father-son relationship|traitor|murder|mystery,"11-year-old Davey's mother is dead and his father doesn't spend nearly enough time with him. So the boy loses himself in video games--and even has an imaginary friend, a super-resourceful secret agent. When he accidentally comes into possession of a spy group's secret plans, and winds up on the run from them, he must learn to rely on himself and his imaginary pal to save his skin. But, in the end, Dad proves to be his real hero.",101,Adventure|Action|Family,Universal Pictures,8/10/84,20,6.1,1984,0,0
11950,tt0087032,0.263945,0,28078073,Cannonball Run II,"Burt Reynolds|Dom DeLuise|Dean Martin|Sammy Davis, Jr.|Shirley MacLaine",,Hal Needham,The popcorn's in the lobby. The nuts are on the screen.,number in title|car chase|race|amphibious vehicle|nun costume,The original characters from the first Cannonball Run movie compete in an illegal race across the country once more in various cars and trucks.,108,Action|Adventure|Comedy,Golden Harvest Company|Warner Bros.,6/29/84,37,5.6,1984,0,58937055.6065622
40814,tt0087100,0.262738,0,0,Crimes of Passion,Kathleen Turner|Anthony Perkins|Bruce Davison|Annie Potts|John Laughlin,,Ken Russell,"Her name is China Blue. She is watched. She is worshipped. And, she must remain a mystery.",prostitute|sex|detective|double life|role playing,"Joanna Crane lives a double life. During the day she works as fashion designer but during the night she is the high class prostitute China Blue. As she is accused for industrial spying, Bobby Grady is hired to shadow her. However, they fall in love.  Meanwhile a psychopathic preacher starts stalking her.",112,Drama|Thriller|Romance,New World Pictures|Planet Productions|China Blue Productions,10/19/84,15,6.3,1984,0,0
27414,tt0088117,0.243301,1065000,0,"Silent Night, Deadly Night",Lilyan Chauvin|Gilmer McCormick|Toni Nero|Robert Brian Wilson|Britt Leach,,Charles E. Sellier Jr.,"You've made it through Halloween, now try and survive Christmas.",holiday|santa claus|boy|killer santa claus|holiday horror,"Little Billy witnesses his parents being brutally murdered by Santa. When, years later, he has to fill in for an absent in-store Santa Claus, his traumas materialise once again.",79,Thriller|Horror,TriStar Pictures,11/9/84,31,4.9,1984,2235479.77174177,0
28054,tt0086589,0.238873,0,0,Suburbia,Chris Pedersen|Bill Coyne|Jennifer Clay|Timothy O'Brien|Wade Walston,,Penelope Spheeris,,independent film|punk rock|woman director,"When household tensions and a sense of worthlessness overcome Evan, he finds escape when he clings with the orphans of a throw-away society. The runaways hold on to each other like a family until a tragedy tears them apart.",94,Drama|Music,New World Pictures,4/13/84,10,5.9,1984,0,0
10606,tt0087910,0.227768,0,0,The Philadelphia Experiment,Michael ParÃ©|Nancy Allen|Eric Christmas|Bobby Di Cicco|Louise Latham,,Stewart Raffill,Will you survive?,experiment|intelligence|time travel|aftermath|biography,"Based on an ""actual event"" that took place in 1943. About a US Navy Destroyer Escort that disappeared from the Philadelphia Naval Shipyard, and sent two men 40 years into the future to 1984.",102,Adventure|Drama|Fantasy|Romance|Science Fiction,New World Pictures|Cinema Group Ventures,8/3/84,49,5.8,1984,0,0
21871,tt0088224,0.222379,0,14134877,Tank,James Garner|Shirley Jones|C. Thomas Howell|Mark Herrier|Sandy Ward,,Marvin J. Chomsky,A tank a day keeps the law away.,prostitute|showdown|tank|dirty cop|military,"After relocating his family - and his prized restored Sherman tank - to a small Georgia town, Sargeant Major Zack Carey (James Garner) butts heads with the local sheriff. Zack doesn't agree with the ways of the local police, and when the sheriff goes after Zack's son (C. Thomas Howell), it's time for Zack to roll out the Sherman tank and wage a little war of his own.",113,Action|Adventure|Comedy|Drama|Thriller,Lorimar Film Entertainment,3/16/84,15,6,1984,0,29669701.0418385
